Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Liechtenstein,LIE,1981,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,87.348673
Liechtenstein,LIE,1980,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.727964
Liechtenstein,LIE,1979,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.612841
Liechtenstein,LIE,1978,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.581551
Liechtenstein,LIE,1977,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.852956
Liechtenstein,LIE,1976,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.935365
Liechtenstein,LIE,1975,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,87.083176
Liechtenstein,LIE,1974,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,87.038199
Liechtenstein,LIE,1973,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.925605
Liechtenstein,LIE,1972,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.885488
Liechtenstein,LIE,1971,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.649922
Liechtenstein,LIE,1970,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.478586
Liechtenstein,LIE,1969,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.055649
Liechtenstein,LIE,1968,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,85.591432
Liechtenstein,LIE,1967,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,84.720229
Liechtenstein,LIE,1966,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,83.626873
Liechtenstein,LIE,1965,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,82.549663
Liechtenstein,LIE,1964,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,82.019376
Liechtenstein,LIE,1963,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,81.750053
Liechtenstein,LIE,1962,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,81.718995
Liechtenstein,LIE,1961,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,82.074491
Liechtenstein,LIE,1960,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,82.18503
Liechtenstein,LIE,2022,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,91.660611
Liechtenstein,LIE,2021,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,91.019489
Liechtenstein,LIE,2020,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,91.036201
Liechtenstein,LIE,2019,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,91.548412
Liechtenstein,LIE,2018,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,91.382079
Liechtenstein,LIE,2017,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,91.246005
Liechtenstein,LIE,2016,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,91.057403
Liechtenstein,LIE,2015,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,90.899439
Liechtenstein,LIE,2014,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,90.637631
Liechtenstein,LIE,2013,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,90.373227
Liechtenstein,LIE,2012,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,90.069074
Liechtenstein,LIE,2011,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,89.825118
Liechtenstein,LIE,2010,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,89.605718
Liechtenstein,LIE,2009,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,89.348849
Liechtenstein,LIE,2008,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,89.11499
Liechtenstein,LIE,2007,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,88.831953
Liechtenstein,LIE,2006,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,88.471011
Liechtenstein,LIE,2005,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,87.99395
Liechtenstein,LIE,2004,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,87.421544
Liechtenstein,LIE,2003,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,86.705832
Liechtenstein,LIE,2002,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,85.790324
Liechtenstein,LIE,2001,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,84.614936
Liechtenstein,LIE,2000,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,83.255368
Liechtenstein,LIE,1999,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,82.18815
Liechtenstein,LIE,1998,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,81.291959
Liechtenstein,LIE,1997,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,80.867494
Liechtenstein,LIE,1996,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,81.107662
Liechtenstein,LIE,1995,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,81.849988
Liechtenstein,LIE,1994,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,82.491898
Liechtenstein,LIE,1993,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,83.087087
Liechtenstein,LIE,1992,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,83.433767
Liechtenstein,LIE,1991,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,83.35736
Liechtenstein,LIE,1990,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,82.876751
Liechtenstein,LIE,1989,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,82.254356
Liechtenstein,LIE,1988,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,81.582721
Liechtenstein,LIE,1987,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,81.032287
Liechtenstein,LIE,1986,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,80.024023
Liechtenstein,LIE,1985,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,79.077874
Liechtenstein,LIE,1984,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,78.347588
Liechtenstein,LIE,1983,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,77.735018
Liechtenstein,LIE,1982,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,76.910629
Liechtenstein,LIE,1981,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,77.136869
Liechtenstein,LIE,1980,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,77.367148
Liechtenstein,LIE,1979,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,77.356863
Liechtenstein,LIE,1978,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,77.312226
Liechtenstein,LIE,1977,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,77.194863
Liechtenstein,LIE,1976,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,76.400859
Liechtenstein,LIE,1975,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,75.409964
Liechtenstein,LIE,1974,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,74.446694
Liechtenstein,LIE,1973,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,73.35297
Liechtenstein,LIE,1972,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,72.499943
Liechtenstein,LIE,1971,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,71.685696
Liechtenstein,LIE,1970,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,71.149491
Liechtenstein,LIE,1969,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,70.69071
Liechtenstein,LIE,1968,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,70.494809
Liechtenstein,LIE,1967,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,70.290681
Liechtenstein,LIE,1966,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,70.096378
Liechtenstein,LIE,1965,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.798754
Liechtenstein,LIE,1964,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.74915
Liechtenstein,LIE,1963,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.52899
Liechtenstein,LIE,1962,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.377719
Liechtenstein,LIE,1961,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.377511
Liechtenstein,LIE,1960,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.018902
Liechtenstein,LIE,2023,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.52299124501417
Liechtenstein,LIE,2022,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.60159110998863
Liechtenstein,LIE,2021,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.67280215589566
Liechtenstein,LIE,2020,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.6306250959914
Liechtenstein,LIE,2019,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.47765045937855
Liechtenstein,LIE,2018,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.39294631710362
Liechtenstein,LIE,2017,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.39453892717696
Liechtenstein,LIE,2016,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.45634679823751
Liechtenstein,LIE,2015,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.50610727562401
Liechtenstein,LIE,2014,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.56439292772822
Liechtenstein,LIE,2013,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.5952623945856
Liechtenstein,LIE,2012,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.63907759763986
Liechtenstein,LIE,2011,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.67909693975048
Liechtenstein,LIE,2010,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.75771167551801
Liechtenstein,LIE,2009,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.88048361155787
Liechtenstein,LIE,2008,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.97530485252672
Liechtenstein,LIE,2007,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.03589053387169
Liechtenstein,LIE,2006,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.07307714011625
Liechtenstein,LIE,2005,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.1687373837887
Liechtenstein,LIE,2004,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.3126523122796
Liechtenstein,LIE,2003,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.51891704269351
Liechtenstein,LIE,2002,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.79011913104415
Liechtenstein,LIE,2001,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.04470130329657
Liechtenstein,LIE,2000,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.28987062540988
Liechtenstein,LIE,1999,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.39190821256039
Liechtenstein,LIE,1998,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.4000489955904
Liechtenstein,LIE,1997,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.43096806263204
Liechtenstein,LIE,1996,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.41296465617807
Liechtenstein,LIE,1995,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.37303543420505
Liechtenstein,LIE,1994,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.30460908825154
Liechtenstein,LIE,1993,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.23495664215767
Liechtenstein,LIE,1992,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.16709098217875
Liechtenstein,LIE,1991,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.09216527125451
Liechtenstein,LIE,1990,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.1581453115297
Liechtenstein,LIE,1989,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.35186542421387
Liechtenstein,LIE,1988,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.48671565856416
Liechtenstein,LIE,1987,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.62204245266134
Liechtenstein,LIE,1986,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.74744250163245
Liechtenstein,LIE,1985,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.79143991763495
Liechtenstein,LIE,1984,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.80860583914389
Liechtenstein,LIE,1983,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.85584562996595
Liechtenstein,LIE,1982,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.85589184206483
Liechtenstein,LIE,1981,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.77761322004833
Liechtenstein,LIE,1980,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.88564765405747
Liechtenstein,LIE,1979,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,7.10704688565355
Liechtenstein,LIE,1978,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,7.30753564154786
Liechtenstein,LIE,1977,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,7.55099507633746
Liechtenstein,LIE,1976,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,7.77829138126654
Liechtenstein,LIE,1975,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,7.98649688060849
Liechtenstein,LIE,1974,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,8.22531535450196
Liechtenstein,LIE,1973,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,8.70509015195145
Liechtenstein,LIE,1972,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.30925507900677
Liechtenstein,LIE,1971,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.69761126708704
Liechtenstein,LIE,1970,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.87457133461737
Liechtenstein,LIE,1969,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.97549372927779
Liechtenstein,LIE,1968,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.93491766098018
Liechtenstein,LIE,1967,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.75560390628953
Liechtenstein,LIE,1966,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.62046290063688
Liechtenstein,LIE,1965,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.61355214399153
Liechtenstein,LIE,1964,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.60632479558131
Liechtenstein,LIE,1963,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.63094314529536
Liechtenstein,LIE,1962,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.83448588595397
Liechtenstein,LIE,1961,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,10.0631847429135
Liechtenstein,LIE,1960,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,10.1255329227854
Liechtenstein,LIE,2023,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,4.90173645539369
Liechtenstein,LIE,2022,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,4.90535105919721
Liechtenstein,LIE,2021,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,4.92594312845126
Liechtenstein,LIE,2020,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,4.95476759904336
Liechtenstein,LIE,2019,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.01940627294661
Liechtenstein,LIE,2018,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.11518421539845
Liechtenstein,LIE,2017,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.15716568993074
Liechtenstein,LIE,2016,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.19435291596346
Liechtenstein,LIE,2015,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.19116855142703
Liechtenstein,LIE,2014,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.24903071875932
Liechtenstein,LIE,2013,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.37090690428033
Liechtenstein,LIE,2012,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.42986425339367
Liechtenstein,LIE,2011,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.43611451487134
Liechtenstein,LIE,2010,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.45770697778775
Liechtenstein,LIE,2009,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.40823250028271
Liechtenstein,LIE,2008,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.34664764621969
Liechtenstein,LIE,2007,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.41278601816718
Liechtenstein,LIE,2006,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.59274392187545
Liechtenstein,LIE,2005,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.79981290926099
Liechtenstein,LIE,2004,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.9000531004779
Liechtenstein,LIE,2003,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.94074162394181
Liechtenstein,LIE,2002,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.9542076601378
Liechtenstein,LIE,2001,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.93194638199794
Liechtenstein,LIE,2000,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.04957160342717
Liechtenstein,LIE,1999,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.24420115049174
Liechtenstein,LIE,1998,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.39209431779091
Liechtenstein,LIE,1997,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.46947168617526
Liechtenstein,LIE,1996,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.53601050373075
Liechtenstein,LIE,1995,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.55961070559611
Liechtenstein,LIE,1994,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.53624856156502
Liechtenstein,LIE,1993,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.67755156442638
Liechtenstein,LIE,1992,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.80520358168609
Liechtenstein,LIE,1991,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.73179091688089
Liechtenstein,LIE,1990,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.72131716975234
Liechtenstein,LIE,1989,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.8248213720038
Liechtenstein,LIE,1988,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.7557429173663
Liechtenstein,LIE,1987,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.71476741234908
Liechtenstein,LIE,1986,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.88552312329976
Liechtenstein,LIE,1985,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.06908765519556
Liechtenstein,LIE,1984,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.15744874025876
Liechtenstein,LIE,1983,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.12996736417739
Liechtenstein,LIE,1982,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.08161197287396
Liechtenstein,LIE,1981,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.16010290916287
Liechtenstein,LIE,1980,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.20659163987138
Liechtenstein,LIE,1979,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.22154222766218
Liechtenstein,LIE,1978,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.46293381926613
Liechtenstein,LIE,1977,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.76899133507193
Liechtenstein,LIE,1976,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.91803909825897
Liechtenstein,LIE,1975,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,8.25033705910495
Liechtenstein,LIE,1974,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,8.76851647136856
Liechtenstein,LIE,1973,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,9.16250393771658
Liechtenstein,LIE,1972,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,9.51225097320815
Liechtenstein,LIE,1971,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,9.84110712455151
Liechtenstein,LIE,1970,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.0285714285714
Liechtenstein,LIE,1969,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.0866245778887
Liechtenstein,LIE,1968,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.1061421600684
Liechtenstein,LIE,1967,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.0801240630654
Liechtenstein,LIE,1966,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.0483553855146
Liechtenstein,LIE,1965,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.0682500682501
Liechtenstein,LIE,1964,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.0998765570643
Liechtenstein,LIE,1963,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.2051400253544
Liechtenstein,LIE,1962,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.4945575011831
Liechtenstein,LIE,1961,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.7784794753461
Liechtenstein,LIE,1960,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,10.86186540732
Liechtenstein,LIE,2023,"Population ages 0-14, female",SP.POP.0014.FE.IN,2697
Liechtenstein,LIE,2022,"Population ages 0-14, female",SP.POP.0014.FE.IN,2680
Liechtenstein,LIE,2021,"Population ages 0-14, female",SP.POP.0014.FE.IN,2681
Liechtenstein,LIE,2020,"Population ages 0-14, female",SP.POP.0014.FE.IN,2684
Liechtenstein,LIE,2019,"Population ages 0-14, female",SP.POP.0014.FE.IN,2675
Liechtenstein,LIE,2018,"Population ages 0-14, female",SP.POP.0014.FE.IN,2658
Liechtenstein,LIE,2017,"Population ages 0-14, female",SP.POP.0014.FE.IN,2661
Liechtenstein,LIE,2016,"Population ages 0-14, female",SP.POP.0014.FE.IN,2668
Liechtenstein,LIE,2015,"Population ages 0-14, female",SP.POP.0014.FE.IN,2672
Liechtenstein,LIE,2014,"Population ages 0-14, female",SP.POP.0014.FE.IN,2695
Liechtenstein,LIE,2013,"Population ages 0-14, female",SP.POP.0014.FE.IN,2735
Liechtenstein,LIE,2012,"Population ages 0-14, female",SP.POP.0014.FE.IN,2784
Liechtenstein,LIE,2011,"Population ages 0-14, female",SP.POP.0014.FE.IN,2814
Liechtenstein,LIE,2010,"Population ages 0-14, female",SP.POP.0014.FE.IN,2843
Liechtenstein,LIE,2009,"Population ages 0-14, female",SP.POP.0014.FE.IN,2876
Liechtenstein,LIE,2008,"Population ages 0-14, female",SP.POP.0014.FE.IN,2912
Liechtenstein,LIE,2007,"Population ages 0-14, female",SP.POP.0014.FE.IN,2959
Liechtenstein,LIE,2006,"Population ages 0-14, female",SP.POP.0014.FE.IN,2998
Liechtenstein,LIE,2005,"Population ages 0-14, female",SP.POP.0014.FE.IN,3023
Liechtenstein,LIE,2004,"Population ages 0-14, female",SP.POP.0014.FE.IN,3027
Liechtenstein,LIE,2003,"Population ages 0-14, female",SP.POP.0014.FE.IN,3026
Liechtenstein,LIE,2002,"Population ages 0-14, female",SP.POP.0014.FE.IN,3034
Liechtenstein,LIE,2001,"Population ages 0-14, female",SP.POP.0014.FE.IN,3021
Liechtenstein,LIE,2000,"Population ages 0-14, female",SP.POP.0014.FE.IN,3000
Liechtenstein,LIE,1999,"Population ages 0-14, female",SP.POP.0014.FE.IN,2979
Liechtenstein,LIE,1998,"Population ages 0-14, female",SP.POP.0014.FE.IN,2931
Liechtenstein,LIE,1997,"Population ages 0-14, female",SP.POP.0014.FE.IN,2892
Liechtenstein,LIE,1996,"Population ages 0-14, female",SP.POP.0014.FE.IN,2868
Liechtenstein,LIE,1995,"Population ages 0-14, female",SP.POP.0014.FE.IN,2835
Liechtenstein,LIE,1994,"Population ages 0-14, female",SP.POP.0014.FE.IN,2800
Liechtenstein,LIE,1993,"Population ages 0-14, female",SP.POP.0014.FE.IN,2761
Liechtenstein,LIE,1992,"Population ages 0-14, female",SP.POP.0014.FE.IN,2717
Liechtenstein,LIE,1991,"Population ages 0-14, female",SP.POP.0014.FE.IN,2676
Liechtenstein,LIE,1990,"Population ages 0-14, female",SP.POP.0014.FE.IN,2664
Liechtenstein,LIE,1989,"Population ages 0-14, female",SP.POP.0014.FE.IN,2681
Liechtenstein,LIE,1988,"Population ages 0-14, female",SP.POP.0014.FE.IN,2707
Liechtenstein,LIE,1987,"Population ages 0-14, female",SP.POP.0014.FE.IN,2732
Liechtenstein,LIE,1986,"Population ages 0-14, female",SP.POP.0014.FE.IN,2757
Liechtenstein,LIE,1985,"Population ages 0-14, female",SP.POP.0014.FE.IN,2781
Liechtenstein,LIE,1984,"Population ages 0-14, female",SP.POP.0014.FE.IN,2813
Liechtenstein,LIE,1983,"Population ages 0-14, female",SP.POP.0014.FE.IN,2874
